Date,High,Low,Open,Close,Volume,Adj Close
2017-01-10,145.0,143.979995728,144.630004883,144.240005493,523300,144.240005493
2017-01-11,144.990005493,143.5,144.0,144.029998779,465300,144.029998779
2017-01-12,144.669998169,141.800003052,143.820007324,142.990005493,425500,142.990005493
2017-01-13,144.679992676,142.740005493,143.559997559,143.369995117,451500,143.369995117
2017-01-17,143.5,140.75,142.869995117,141.630004883,718600,141.630004883
2017-01-18,143.229995728,141.449996948,141.5,142.839996338,659900,142.839996338
2017-01-19,144.190002441,141.929992676,143.169998169,142.539993286,589400,142.539993286
2017-01-20,143.38999939,141.880004883,142.970001221,142.100006104,434400,142.100006104
2017-01-23,142.850006104,140.279998779,142.080001831,141.13999939,669500,141.13999939
2017-01-24,144.61000061,141.279998779,141.539993286,144.149993896,594000,144.149993896
2017-01-25,145.88999939,143.270004272,144.960006714,145.75,1187300,145.75
2017-01-26,139.869995117,132.580001831,139.300003052,133.720001221,2724900,133.720001221
2017-01-27,138.270004272,133.279998779,133.279998779,135.539993286,1342500,135.539993286
2017-01-30,135.580001831,133.75,135.059997559,134.690002441,838700,134.690002441
2017-01-31,135.490005493,132.509994507,132.600006104,134.029998779,985000,134.029998779
2017-02-01,134.089996338,131.539993286,134.070007324,132.339996338,1292800,132.339996338
2017-02-02,134.789993286,130.61000061,130.800003052,134.449996948,1159600,134.449996948
2017-02-03,136.520004272,134.399993896,134.399993896,136.229995728,969800,136.229995728
2017-02-06,136.990005493,135.009994507,135.539993286,136.679992676,960000,136.679992676
2017-02-07,138.589996338,136.779998779,137.0,138.570007324,781600,138.570007324
2017-02-08,139.490005493,137.86000061,138.130004883,138.880004883,734700,138.880004883
2017-02-09,140.690002441,139.13999939,139.13999939,139.729995728,714500,139.729995728
2017-02-10,140.25,139.009994507,140.0,139.690002441,574200,139.690002441
2017-02-13,141.880004883,139.449996948,140.089996338,140.470001221,1021800,140.470001221
2017-02-14,141.220001221,140.179992676,140.429992676,141.100006104,580600,141.100006104
2017-02-15,143.570007324,140.690002441,141.300003052,143.130004883,870100,143.130004883
2017-02-16,143.789993286,141.660003662,143.339996338,143.240005493,463300,143.240005493
2017-02-17,143.630004883,141.929992676,142.869995117,143.350006104,512100,143.350006104
2017-02-21,145.550003052,142.300003052,143.309997559,145.050003052,487300,145.050003052
2017-02-22,145.380004883,143.910003662,144.660003662,144.839996338,623500,144.839996338
2017-02-23,145.050003052,143.240005493,144.940002441,144.199996948,426200,144.199996948
2017-02-24,144.580001831,143.190002441,143.729995728,144.410003662,635600,144.410003662
2017-02-27,144.669998169,143.089996338,144.460006714,143.61000061,420500,143.61000061
2017-02-28,143.669998169,142.330001831,143.270004272,143.270004272,589300,143.270004272
2017-03-01,145.979995728,143.309997559,144.009994507,145.080001831,527500,145.080001831
2017-03-02,144.789993286,142.039993286,144.789993286,142.100006104,459200,142.100006104
2017-03-03,143.070007324,140.399993896,142.5,142.869995117,772500,142.869995117
2017-03-06,142.660003662,141.279998779,142.660003662,141.339996338,556300,141.339996338
2017-03-07,143.929992676,140.5,141.089996338,143.600006104,663100,143.600006104
2017-03-08,143.770004272,142.240005493,143.460006714,142.880004883,568500,142.880004883
2017-03-09,144.100006104,142.119995117,143.11000061,143.759994507,454000,143.759994507
2017-03-10,145.979995728,144.0,144.580001831,145.929992676,556500,145.929992676
2017-03-13,146.990005493,144.710006714,146.0,146.289993286,744100,146.289993286
2017-03-14,145.729995728,144.199996948,145.559997559,145.130004883,334800,145.130004883
2017-03-15,147.020004272,144.75,145.729995728,146.479995728,423200,146.479995728
2017-03-16,148.0,145.960006714,146.399993896,147.820007324,611100,147.820007324
2017-03-17,149.11000061,147.380004883,147.910003662,148.789993286,660400,148.789993286
2017-03-20,149.5,147.740005493,148.660003662,148.75,490700,148.75
2017-03-21,149.440002441,145.570007324,149.320007324,145.770004272,630400,145.770004272
2017-03-22,146.600006104,145.029998779,145.940002441,145.690002441,600000,145.690002441
2017-03-23,148.199996948,145.050003052,145.479995728,146.550003052,662400,146.550003052
2017-03-24,148.190002441,145.570007324,146.960006714,146.570007324,389500,146.570007324
2017-03-27,147.089996338,144.160003662,145.63999939,146.520004272,617700,146.520004272
2017-03-28,147.539993286,145.0,146.5,147.130004883,396600,147.130004883
2017-03-29,143.5,140.630004883,141.190002441,142.100006104,1488000,142.100006104
2017-03-30,142.899993896,141.559997559,141.720001221,142.479995728,507900,142.479995728
2017-03-31,143.050003052,141.940002441,142.660003662,142.570007324,592300,142.570007324
2017-04-03,142.919998169,139.86000061,142.729995728,141.020004272,682600,141.020004272
2017-04-04,141.570007324,139.119995117,140.979995728,139.429992676,701300,139.429992676
2017-04-05,141.149993896,137.759994507,139.88999939,138.089996338,889300,138.089996338
2017-04-06,139.149993896,137.190002441,138.300003052,138.300003052,854200,138.300003052
2017-04-07,138.059997559,136.970001221,137.899993896,137.029998779,633500,137.029998779
2017-04-10,137.839996338,136.279998779,137.369995117,136.86000061,613700,136.86000061
2017-04-11,137.25,135.699996948,136.880004883,136.679992676,827900,136.679992676
2017-04-12,137.279998779,134.729995728,137.240005493,134.880004883,947200,134.880004883
2017-04-13,136.410003662,134.300003052,135.070007324,134.429992676,989000,134.429992676
2017-04-17,136.350006104,134.429992676,134.979995728,135.979995728,733900,135.979995728
2017-04-18,136.339996338,135.089996338,135.789993286,135.429992676,707400,135.429992676
2017-04-19,136.729995728,135.580001831,135.61000061,135.929992676,887500,135.929992676
2017-04-20,137.210006714,136.029998779,136.619995117,136.869995117,1227000,136.869995117
2017-04-21,137.100006104,136.130004883,136.789993286,136.539993286,811700,136.539993286
2017-04-24,138.539993286,136.929992676,137.919998169,137.929992676,999600,137.929992676
2017-04-25,139.339996338,137.509994507,137.520004272,138.190002441,1056100,138.190002441
2017-04-26,139.089996338,137.300003052,138.679992676,137.300003052,1433800,137.300003052
2017-04-27,130.050003052,125.300003052,126.010002136,126.989997864,3780000,126.989997864
2017-04-28,129.679992676,126.680000305,126.959999084,129.130004883,1684200,129.130004883
2017-05-01,130.300003052,127.11000061,128.910003662,127.400001526,1277400,127.400001526
2017-05-02,127.680000305,125.599998474,126.150001526,127.5,1151500,127.5
2017-05-03,127.790000916,126.290000916,126.669998169,126.989997864,977800,126.989997864
2017-05-04,127.699996948,125.970001221,127.120002747,126.419998169,1130000,126.419998169
2017-05-05,128.720001221,126.629997253,126.989997864,128.570007324,1109300,128.570007324
2017-05-08,129.839996338,128.089996338,128.580001831,129.759994507,1221700,129.759994507
2017-05-09,131.490005493,129.520004272,129.979995728,130.839996338,1022500,130.839996338
2017-05-10,131.669998169,129.460006714,130.589996338,131.600006104,1251700,131.600006104
2017-05-11,131.479995728,129.63999939,131.13999939,129.940002441,977500,129.940002441
2017-05-12,130.25,129.080001831,129.630004883,129.160003662,899000,129.160003662
2017-05-15,131.779998779,129.380004883,129.63999939,131.720001221,1065200,131.720001221
2017-05-16,131.929992676,130.229995728,131.460006714,131.380004883,782200,131.380004883
2017-05-17,130.619995117,127.709999084,129.899993896,127.870002747,1082200,127.870002747
2017-05-18,128.020004272,124.269996643,126.88999939,125.900001526,1271000,125.900001526
2017-05-19,127.510002136,126.38999939,126.440002441,127.150001526,655600,127.150001526
2017-05-22,129.220001221,127.25,127.540000916,128.550003052,662100,128.550003052
2017-05-23,128.809997559,124.940002441,128.61000061,125.989997864,740700,125.989997864
2017-05-24,126.919998169,125.529998779,126.269996643,126.849998474,717100,126.849998474
2017-05-25,127.849998474,126.419998169,127.0,127.580001831,376300,127.580001831
2017-05-26,127.400001526,126.400001526,127.400001526,127.160003662,353500,127.160003662
2017-05-30,129.080001831,126.819999695,127.019996643,128.0,488800,128.0
2017-05-31,129.0,126.480003357,128.559997559,128.130004883,1105400,128.130004883
2017-06-01,130.089996338,128.580001831,128.850006104,130.089996338,721000,130.089996338
2017-06-02,130.38999939,129.059997559,129.839996338,129.309997559,509400,129.309997559
2017-06-05,130.339996338,128.820007324,129.009994507,129.660003662,580900,129.660003662
2017-06-06,129.940002441,128.800003052,129.350006104,129.520004272,617700,129.520004272
2017-06-07,129.899993896,126.919998169,129.440002441,127.970001221,879900,127.970001221
2017-06-08,130.990005493,127.699996948,128.240005493,130.830001831,687600,130.830001831
2017-06-09,131.690002441,128.089996338,130.970001221,129.300003052,675200,129.300003052
2017-06-12,128.940002441,126.980003357,128.190002441,128.679992676,795400,128.679992676
2017-06-13,130.520004272,128.580001831,128.580001831,130.13999939,554000,130.13999939
2017-06-14,132.199996948,129.029998779,130.740005493,129.779998779,702700,129.779998779
2017-06-15,130.36000061,128.429992676,129.130004883,129.350006104,574700,129.350006104
2017-06-16,130.190002441,128.0,129.759994507,129.190002441,845100,129.190002441
2017-06-19,131.070007324,129.589996338,129.839996338,130.630004883,687300,130.630004883
2017-06-20,131.210006714,128.729995728,130.729995728,128.850006104,590400,128.850006104
2017-06-21,129.940002441,128.529998779,129.289993286,128.990005493,519700,128.990005493
2017-06-22,129.339996338,127.940002441,129.190002441,128.949996948,488400,128.949996948
2017-06-23,130.649993896,129.100006104,129.61000061,129.990005493,883100,129.990005493
2017-06-26,130.490005493,128.86000061,130.399993896,129.039993286,325300,129.039993286
2017-06-27,129.470001221,127.739997864,128.690002441,127.800003052,711700,127.800003052
2017-06-28,129.600006104,127.930000305,128.669998169,128.949996948,602000,128.949996948
2017-06-29,128.800003052,125.959999084,128.759994507,127.319999695,655700,127.319999695
2017-06-30,127.849998474,126.38999939,127.849998474,127.059997559,683200,127.059997559
2017-07-03,129.320007324,127.080001831,127.75,127.809997559,284500,127.809997559
2017-07-05,129.320007324,127.480003357,128.309997559,128.910003662,468600,128.910003662
2017-07-06,128.759994507,126.75,128.190002441,127.150001526,713800,127.150001526
2017-07-07,129.100006104,127.150001526,127.970001221,127.629997253,612000,127.629997253
2017-07-10,128.309997559,127.0,127.260002136,127.879997253,500100,127.879997253
2017-07-11,128.759994507,127.069999695,128.089996338,128.649993896,634200,128.649993896
2017-07-12,129.759994507,128.309997559,129.419998169,129.350006104,952800,129.350006104
2017-07-13,130.0,127.089996338,129.550003052,128.289993286,842000,128.289993286
2017-07-14,124.319999695,120.150001526,123.540000916,123.839996338,2142500,123.839996338
2017-07-17,126.830001831,123.61000061,124.319999695,126.580001831,907500,126.580001831
2017-07-18,126.75,125.239997864,125.949996948,126.629997253,568900,126.629997253
2017-07-19,128.039993286,126.779998779,126.940002441,127.63999939,703000,127.63999939
2017-07-20,128.600006104,126.930000305,127.930000305,127.239997864,542300,127.239997864
2017-07-21,127.760002136,126.300003052,127.0,126.900001526,479600,126.900001526
2017-07-24,127.529998779,125.319999695,126.529998779,126.790000916,563500,126.790000916
